"uid","title","year","format","barcode","imdb_id","runtime","director","watched","poster_url","box_set","genre_ids","hidden","title_da","actors"
"503","Black Swan","2010","DVD","5707020501917","tt0947798","104","Darren Aronofsky","false","https://image.tmdb.org/t/p/w300/viWheBd44bouiLCHgNMvahLThqx.jpg","","Drama|Thriller|Horror","","Black Swan","Natalie Portman|Mila Kunis|Vincent Cassel|Barbara Hershey|Winona Ryder"
"504","The Notebook","2004","DVD","5706710214458","tt0332280","123","Nick Cassavetes","false","https://image.tmdb.org/t/p/w300/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg","","Romance|Drama","","The Notebook","Ryan Gosling|Rachel McAdams|Gena Rowlands|James Garner|Joan Allen"
"505","Starsky & Hutch","2004","DVD","7393834443802","tt0335438","96","Todd Phillips","false","https://image.tmdb.org/t/p/w300/fmBYVkBjhVspPv3GGus84qhBo1a.jpg","","Comedy|Crime","","Starsky & Hutch","Ben Stiller|Owen Wilson|Snoop Dogg|Vince Vaughn|Fred Williamson"
"506","Hobbitten - En uventet Rejse","2012","DVD","5706710217152","tt0903624","166","Peter Jackson","true","https://image.tmdb.org/t/p/w300/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg","","Adventure|Fantasy|Action","","Hobbitten: En uventet rejse","Martin Freeman|Ian McKellen|Richard Armitage|James Nesbitt|Ken Stott"
"507","Golfbanens Skræk","1996","DVD","5050582044812","tt0116483","88","Dennis Dugan","true","https://image.tmdb.org/t/p/w300/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg","","Comedy","","Golfbanens skræk","Adam Sandler|Christopher McDonald|Julie Bowen|Frances Bay|Carl Weathers"
"508","The Mask","1994","DVD","5706550006893","tt0110475","97","Chuck Russell","true","https://image.tmdb.org/t/p/w300/jPC2eYub74zwf2tPGVtzSlBW6Oy.jpg","","Comedy|Fantasy|Crime|Romance","","The Mask","Jim Carrey|Peter Riegert|Peter Greene|Amy Yasbeck|Richard Jeni"
"509","Grusomme mig 2","2013","DVD","5050582949117","tt1690953","94","Pierre Coffin","true","https://image.tmdb.org/t/p/w300/5Fh4NdoEnCjCK9wLjdJ9DJNFl2b.jpg","","Animation|Comedy|Family","","Grusomme mig 2","Steve Carell|Kristen Wiig|Benjamin Bratt|Miranda Cosgrove|Dana Gaier Ellis"
"510","Biler 2","2011","DVD","8717418311599","tt1216475","106","John Lasseter","true","https://image.tmdb.org/t/p/w300/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg","","Animation|Family|Adventure|Comedy","","Biler 2","Larry the Cable Guy|Owen Wilson|Michael Caine|Emily Mortimer|Suzy Eddie Izzard"
"511","Min Skøre Familie Robinson","2007","DVD","8717418106003","tt0396555","91","Stephen J. Anderson","true","https://image.tmdb.org/t/p/w300/naya0zF4kT401Sx15AtwB9vpcJr.jpg","","Animation|Comedy|Family|Sci-Fi|Adventure","","Min skøre familie Robinson","Daniel Hansen|Jordan Fry|Wesley Singerman|Matthew Josten|Stephen J. Anderson"
"512","Robotter","2005","DVD","5707020242346","tt0358082","86","Chris Wedge","true","https://image.tmdb.org/t/p/w300/fnKCh67l2DDG9NxxIlk9IpsXQ99.jpg","","Animation|Comedy|Family|Sci-Fi","","Robotter","Ewan McGregor|Halle Berry|Greg Kinnear|Mel Brooks|Drew Carey"
"513","Arthur og Maltazar's Hævn","2009","DVD","5706102394430","tt0940657","90","Luc Besson","true","https://image.tmdb.org/t/p/w300/rHCL0HwlQvU01TLRRHZFlvsVEqt.jpg","","Adventure|Fantasy|Animation|Family","","Arthur og Maltazars hævn","Freddie Highmore|Mia Farrow|Logan Miller|Robert Stanton|Penny Balfour"
"514","Arthur 3: De To Verdener","2010","DVD","5706102383458","tt0940656","140","Luc Besson","true","https://image.tmdb.org/t/p/w300/wBT40NqmBz65WYmIGhDnWcgzPcA.jpg","","Animation|Adventure|Fantasy|Family","","Arthur 3: De to verdener","Freddie Highmore|Mia Farrow|Robert Stanton|Penny Balfour|David Gasman"
"515","Arthur og minimoyserne","2006","Blu-ray","5706100589432","tt0344854","103","Luc Besson","true","https://image.tmdb.org/t/p/w300/gH27K0S7BiZCsNMxzOQTacG9IZp.jpg","","Adventure|Fantasy|Animation|Family","","Arthur og Minimoyserne","Freddie Highmore|Madonna|Mia Farrow|Adam LeFevre|Doug Rand"
"516","Horton og støvfolket hvem!","2008","DVD","5707020362761","tt0451079","88","Jimmy Hayward","true","https://image.tmdb.org/t/p/w300/6k47Z3A5zI2rxubTMwiLyIqQLLr.jpg","","Animation|Comedy|Family|Adventure|Fantasy","","Horton og støvfolket Hvem","Jim Carrey|Steve Carell|Carol Burnett|Will Arnett|Seth Rogen"
"517","Præriens skrappe drenge","1970","DVD","5706102328381","tt0124843","95","Carl Ottosen","true","https://image.tmdb.org/t/p/w300/uNaHIoCXtF3s6K6CpCmSot6m9x6.jpg","","Comedy|Western","","Præriens skrappe drenge","Dirch Passer|Paul Hagen|Preben Kaas|Willy Rathnov|Karl Stegger"
"518","Monsters University","2013","DVD","8717418403539","tt1453405","99","Dan Scanlon","true","https://image.tmdb.org/t/p/w300/y7thwJ7z5Bplv6vwl6RI0yteaDD.jpg","","Animation|Family","","Monsters University","Billy Crystal|John Goodman|Steve Buscemi|Helen Mirren|Peter Sohn"
"519","Olsen Banden: Junior","2001","DVD","5708758644884","tt0296788","82","Peter Flinth","true","https://image.tmdb.org/t/p/w300/uQPG2lq9FCdIZVsoMlsAvYDCrNQ.jpg","","Family|Comedy","","Olsen-banden junior","Aksel Leth|Christian Stoltenberg|Jacob A. Bernit|Signe Lerche|Jesper Langberg"
"520","Sandtrolden","2004","DVD","5706102361227","tt0366450","85","John Stephenson","true","https://image.tmdb.org/t/p/w300/qjRlksMO0bDgWVMXqViSj1SNY2r.jpg","","Adventure|Fantasy|Family","","Sandtrolden","Tara Fitzgerald|Freddie Highmore|Alex Jennings|Jonathan Bailey|Jessica Claridge"
"521","De Frygtløse - The muuhvie","2004","DVD","7393834481309","tt0299172","73","Will Finn","true","https://image.tmdb.org/t/p/w300/9xIIo4FMquy5SRqn8hppyr2QadR.jpg","","Animation|Family","","De frygtløse - The muuhvie","Roseanne Barr|Judi Dench|Jennifer Tilly|Steve Buscemi|G.W. Bailey"
"522","Frost","2013","DVD","8717418415969","tt2294629","90","Jennifer Lee","true","https://image.tmdb.org/t/p/w300/itAKcobTYGpYT8Phwjd8c9hleTo.jpg","","Animation|Family|Adventure|Fantasy","","Frost","Kristen Bell|Idina Menzel|Jonathan Groff|Josh Gad|Santino Fontana"
"523","Trolls","2016","DVD","5053083148829","tt1679335","0","Walt Dohrn","true","https://image.tmdb.org/t/p/w300/9VlK2j0THZWzhQPq0W3Oc0IIdBB.jpg","","Family|Animation|Fantasy|Adventure|Comedy|Music","","Trolls","Anna Kendrick|Justin Timberlake|Zooey Deschanel|Christopher Mintz-Plasse|Christine Baranski"
"524","To På Flugt","2010","DVD","8717418280376","tt0398286","96","Nathan Greno","true","https://image.tmdb.org/t/p/w300/ym7Kst6a4uodryxqbGOxmewF235.jpg","","Animation|Family|Adventure","","To på flugt - et hårrejsende eventyr","Mandy Moore|Zachary Levi|Donna Murphy|Ron Perlman|M.C. Gainey"
"525","Band Of Brothers","2001","DVD","7321979251761","tt0185906","603","David Frankel","false","https://image.tmdb.org/t/p/w300/pGzV187ogXzgJrvPRy2YPi29ofH.jpg","","Drama","","",""
"526","Fun with Dick and Jane","2005","DVD","5051159183217","tt0369441","87","Dean Parisot","true","https://image.tmdb.org/t/p/w300/xTcIPKpzCqQUQixNPS0Rb7HPEAf.jpg","","Comedy|Crime","","Fun with Dick & Jane","Jim Carrey|Téa Leoni|Alec Baldwin|Richard Jenkins|John Michael Higgins"
"527","The 40 Year Old Virgin","2005","DVD","5050582400977","tt0405422","127","Judd Apatow","true","https://image.tmdb.org/t/p/w300/mVeoqL37gzhMXQVpONi9DGOQ3tZ.jpg","","Comedy|Romance","","The 40 Year-Old Virgin","Steve Carell|Catherine Keener|Paul Rudd|Romany Malco|Seth Rogen"
"528","Mig og Mama-Mia","1989","DVD","5708758652193","tt0098443","83","Erik Clausen","true","https://image.tmdb.org/t/p/w300/gz0YoNy5plwUAqcIzoUsc1HWmXw.jpg","","Family","","Tarzan Mama Mia","Michael Falch|Christina Haagensen|Tammi Øst|Leif Sylvester|Erik Clausen"
"529","Beverly Hills Purk III","1994","DVD","7312065000776","tt0109254","100","John Landis","true","https://image.tmdb.org/t/p/w300/7vIpCkgGEfk5LZwm78nMxswLJRH.jpg","","Action|Comedy|Crime","","Frækkere end politiet tillader III","Eddie Murphy|Judge Reinhold|Héctor Elizondo|Timothy Carhart|John Saxon"
"530","Blade: Trinity","2004","DVD","5706710214502","tt0359013","108","David S. Goyer","false","https://image.tmdb.org/t/p/w300/6f7iXvPOnf83MaLB1JmPzUor1rr.jpg","","Action|Horror|Sci-Fi","","Blade: Trinity","Wesley Snipes|Jessica Biel|Ryan Reynolds|Kris Kristofferson|Dominic Purcell"
"531","Terkel i Knibe","2004","DVD","5708758652384","tt0386820","77","Kresten Vestbjerg Andersen","true","https://image.tmdb.org/t/p/w300/ewylxRYsBcqjYvbeAKryNr1JiBz.jpg","","Animation|Comedy|Mystery|Thriller","","Terkel i knibe","Anders Matthesen|Kim Matthesen"
"532","Vi Lever","1993","DVD","7393805006869","tt0106246","121","Frank Marshall","false","https://image.tmdb.org/t/p/w300/uQACcCZqd7WCTRin9xRIW5gr1bd.jpg","","Adventure|Drama|History","","Vi lever","Josh Hamilton|Bruce Ramsay|Ethan Hawke|Vincent Spano|John Newton"
"533","Rogue One: A Star Wars Story","2016","Blu-ray","8717418499785","tt3748528","133","Gareth Edwards","true","https://image.tmdb.org/t/p/w300/i0yw1mFbB7sNGHCs7EXZPzFkdA1.jpg","","Action|Adventure|Sci-Fi","","Rogue One: A Star Wars Story","Felicity Jones|Diego Luna|Alan Tudyk|Donnie Yen|Jiang Wen"
"534","The Blob","1988","4K Ultra HD","826663241211","tt0094761","95","Chuck Russell","true","https://image.tmdb.org/t/p/w300/zXXDmz5cPuSo9LveCNjZ1j16szC.jpg","","Horror|Sci-Fi","","The Blob","Kevin Dillon|Shawnee Smith|Donovan Leitch|Jeffrey DeMunn|Candy Clark"
"536","The Devil's Rejects","2005","DVD","5708758666428","tt0395584","104","Rob Zombie","false","https://image.tmdb.org/t/p/w300/drZz4AuI7trq6BxlH9Xa4v4O0Pb.jpg","","Drama|Horror|Crime","","The Devil's Rejects","Sid Haig|Bill Moseley|Sheri Moon Zombie|William Forsythe|Ken Foree"
"537","Zombieland","2009","DVD","5051159268013","tt1156398","84","Ruben Fleischer","false","https://image.tmdb.org/t/p/w300/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg","","Comedy|Horror","","Zombieland","Jesse Eisenberg|Woody Harrelson|Emma Stone|Abigail Breslin|Amber Heard"
"538","Dunkirk","2017","DVD","7340112740146","tt5013056","102","Christopher Nolan","false","https://image.tmdb.org/t/p/w300/b4Oe15CGLL61Ped0RAS9JpqdmCt.jpg","","War|Action|Drama","","Dunkirk","Fionn Whitehead|Tom Hardy|Mark Rylance|Kenneth Branagh|Cillian Murphy"
"539","The Fugitive","1993","Blu-ray","5051895034217","tt0106977","130","Andrew Davis","true","https://image.tmdb.org/t/p/w300/b3rEtLKyOnF89mcK75GXDXdmOEf.jpg","","Action|Thriller|Drama","","Flygtningen","Harrison Ford|Tommy Lee Jones|Joe Pantoliano|Jeroen Krabbé|Daniel Roebuck"
"540","The Boy","2016","Blu-ray","5705535057226","tt3882082","97","William Brent Bell","false","https://image.tmdb.org/t/p/w300/kW2vgzhyWXQu5UxNzebPokipBqH.jpg","","Horror|Mystery|Thriller","","The Boy","Lauren Cohan|Rupert Evans|James Russell|Jim Norton|Diana Hardcastle"
"541","The Eye","2008","Blu-ray","5706100594238","tt0406759","97","David Moreau","false","https://image.tmdb.org/t/p/w300/9N3znJ8sHH2EQjARCrUpxMj3hWd.jpg","","Drama|Horror|Thriller","","The Eye","Jessica Alba|Alessandro Nivola|Parker Posey|Chloë Grace Moretz|Rade Šerbedžija"
"542","Megamind","2010","Blu-ray","7332504002963","tt1001526","95","Tom McGrath","true","https://image.tmdb.org/t/p/w300/uZ9ytt3sPTx62XTfN56ILSuYWRe.jpg","","Animation|Action|Comedy|Family|Sci-Fi","","Megamind","Will Ferrell|Brad Pitt|Tina Fey|Jonah Hill|David Cross"
"543","Apollo 13","1995","DVD","5050582595499","tt0112384","135","Ron Howard","true","https://image.tmdb.org/t/p/w300/tVeKscCm2fY1xDXZk8PgnZ87h9S.jpg","","Drama|History","","Apollo 13","Tom Hanks|Bill Paxton|Kevin Bacon|Gary Sinise|Ed Harris"
"544","Saving Private Ryan","1998","Blu-ray","7332431995697","tt0120815","169","Steven Spielberg","true","https://image.tmdb.org/t/p/w300/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg","","War|Drama|History","","Saving Private Ryan","Tom Hanks|Tom Sizemore|Edward Burns|Barry Pepper|Adam Goldberg"
"545","The Game","1997","DVD","7393834223008","tt0119174","123","David Fincher","true","https://image.tmdb.org/t/p/w300/4UOa079915QjiTA2u5hT2yKVgUu.jpg","","Drama|Thriller|Mystery","","The Game","Michael Douglas|Sean Penn|Deborah Kara Unger|James Rebhorn|Peter Donat"
"546","Big","1988","Blu-ray","7340112706050","tt0094737","104","Penny Marshall","false","https://image.tmdb.org/t/p/w300/eWhCDJiwxvx3YXkAFRiHjimnF0j.jpg","","Fantasy|Drama|Comedy","","Big","Tom Hanks|Elizabeth Perkins|Robert Loggia|John Heard|Jared Rushton"
"547","Pusher","1996","DVD","5708758650984","tt0117407","106","Nicolas Winding Refn","true","https://image.tmdb.org/t/p/w300/9Myfvq4e2BySE5aosX8UzV9cUME.jpg","","Action|Crime|Drama","","Pusher","Kim Bodnia|Mads Mikkelsen|Laura Drasbæk|Zlatko Burić|Slavko Labović"
"548","Centervagten","2009","Blu-ray","5051159252272","tt1114740","91","Steve Carr","true","https://image.tmdb.org/t/p/w300/A4zZv0Q1VKURFZFEl2vwjaE2q0g.jpg","","Action|Adventure|Comedy|Family","","Centervagten","Kevin James|Keir O'Donnell|Jayma Mays|Raini Rodriguez|Shirley Knight"
"549","Den komplette Stieg Larsson Millennium Trilogi","2009","DVD","5708758679572","tt0000000","540","Daniel Alfredson","true","","","","true","",""
"550","The Secret Life of Walter Mitty","2013","Blu-ray","7340112709785","tt0359950","114","Ben Stiller","false","https://image.tmdb.org/t/p/w300/iAo1hlzsPV9XpYcLQp6Ud065tGO.jpg","","Adventure|Comedy|Drama|Fantasy","","The Secret Life of Walter Mitty","Ben Stiller|Kristen Wiig|Sean Penn|Shirley MacLaine|Adam Scott"
"551","Vågen","2015","DVD","7332421062941","tt3616916","101","Roar Uthaug","false","https://image.tmdb.org/t/p/w300/nUra0UF9MLlTRZH9LCA8xYvhd6D.jpg","","Action|Thriller|Drama","","Bølgen","Kristoffer Joner|Ane Dahl Torp|Jonas Hoff Oftebro|Edith Haagenrud-Sande|Fridtjov Såheim"
"552","Hellboy II: The Golden Army","2008","DVD","5050582584240","tt0411477","114","Guillermo del Toro","false","https://image.tmdb.org/t/p/w300/zO0Wdrxnhx3KoJEvychSmnY3urC.jpg","","Fantasy|Action","","Hellboy II: The Golden Army","Ron Perlman|Selma Blair|Doug Jones|John Alexander|Seth MacFarlane"
"553","The Revenant","2015","DVD","7340112726492","tt1663202","150","Alejandro G. Iñárritu","false","https://image.tmdb.org/t/p/w300/ji3ecJphATlVgWNY0B0RVXZizdf.jpg","","Western|Drama|Adventure","","The Revenant","Leonardo DiCaprio|Tom Hardy|Domhnall Gleeson|Will Poulter|Forrest Goodluck"
"554","Natt på museet","2006","DVD","7391772312242","tt0477347","102","Shawn Levy","false","https://image.tmdb.org/t/p/w300/pDsAAYf6Zn0yiAGJ6lYGs6hoZ4E.jpg","","Fantasy|Family|Comedy","","Nat på museet","Ben Stiller|Carla Gugino|Dick Van Dyke|Mickey Rooney|Bill Cobbs"
"555","Ghostbusters 2","1989","DVD","5051162108313","tt0097428","104","Ivan Reitman","false","https://image.tmdb.org/t/p/w300/yObYPMA58DnTMvJooFW7GG6jWAt.jpg","","Comedy|Fantasy","","Ghostbusters II","Bill Murray|Dan Aykroyd|Sigourney Weaver|Harold Ramis|Ernie Hudson"
"556","Matrix","1999","Blu-ray","5051895033746","tt0133093","138","Andy Wachowski","true","https://image.tmdb.org/t/p/w300/aOIuZAjPaRIE6CMzbazvcHuHXDc.jpg","","Action|Sci-Fi","","The Matrix","Keanu Reeves|Laurence Fishburne|Carrie-Anne Moss|Hugo Weaving|Gloria Foster"
"557","Eden Lake","2008","Blu-ray","7319980045776","tt1020530","92","James Watkins","true","https://image.tmdb.org/t/p/w300/tOg6ElTe1mJwaCFN0172U4oso22.jpg","","Horror|Thriller","","Eden Lake","Kelly Reilly|Michael Fassbender|Jack O'Connell|Finn Atkins|Thomas Turgoose"
"558","Batman Begins","2005","Blu-ray","7321948115216","tt0372784","139","Christopher Nolan","true","https://image.tmdb.org/t/p/w300/sPX89Td70IDDjVr85jdSBb4rWGr.jpg","","Drama|Crime|Action","","Batman Begins","Christian Bale|Michael Caine|Liam Neeson|Katie Holmes|Gary Oldman"
"559","Contagion","2011","Blu-ray","5051895125823","tt1598778","106","Steven Soderbergh","true","https://image.tmdb.org/t/p/w300/qL0IooP0bjXy0KXl9KEyPo22ll0.jpg","","Drama|Thriller|Sci-Fi","","Contagion","Marion Cotillard|Matt Damon|Laurence Fishburne|Jude Law|Kate Winslet"
"560","Gremlins","1984","Blu-ray","5051895034743","tt0087363","106","Joe Dante","true","https://image.tmdb.org/t/p/w300/6m0F7fsXjQvUbCZrPWcJNrjvIui.jpg","","Fantasy|Horror|Comedy","","Gremlins","Zach Galligan|Phoebe Cates|Hoyt Axton|Frances Lee McCain|Corey Feldman"
"561","Big Hero 6","2014","Blu-ray","8717418450328","tt2245084","102","Don Hall","true","https://image.tmdb.org/t/p/w300/2mxS4wUimwlLmI1xp6QW6NSU361.jpg","","Adventure|Family|Animation|Action|Comedy","","Big Hero 6","Scott Adsit|Ryan Potter|Daniel Henney|T.J. Miller|Jamie Chung"
"562","Blade II","2002","DVD","5706710213390","tt0187738","112","Guillermo del Toro","false","https://image.tmdb.org/t/p/w300/yDHwo3eWcMiy5LnnEnlGV9iLu9k.jpg","","Fantasy|Horror|Action|Thriller","","Blade II","Wesley Snipes|Kris Kristofferson|Ron Perlman|Leonor Varela|Norman Reedus"
"563","Spring Breakers","2012","DVD","5706710150244","tt2101441","90","Harmony Korine","false","https://image.tmdb.org/t/p/w300/9tyPnyEkL44qbAliM9jMRWc6bjg.jpg","","Drama|Crime","","Spring Breakers","James Franco|Selena Gomez|Vanessa Hudgens|Ashley Benson|Rachel Anna Simon"
"564","Sin City","2005","DVD","5706885215953","tt0401792","119","Frank Miller","false","https://image.tmdb.org/t/p/w300/i66G50wATMmPrvpP95f0XP6ZdVS.jpg","","Crime|Thriller","","Sin City","Bruce Willis|Jessica Alba|Clive Owen|Mickey Rourke|Rutger Hauer"
"565","Spider-Man","2002","DVD","5708758645256","tt0145487","116","Sam Raimi","true","https://image.tmdb.org/t/p/w300/kjdJntyBeEvqm9w97QGBdxPptzj.jpg","","Action|Sci-Fi","","Spider-Man","Tobey Maguire|Willem Dafoe|Kirsten Dunst|James Franco|Cliff Robertson"
"566","Hobbitten: Dragen Smaugs Ødemark","2013","Blu-ray","5704028039985","tt1170358","161","Peter Jackson","true","https://image.tmdb.org/t/p/w300/xQYiXsheRCDBA39DOrmaw1aSpbk.jpg","","Fantasy|Adventure|Action","","Hobbitten: Dragen Smaugs ødemark","Ian McKellen|Martin Freeman|Richard Armitage|Benedict Cumberbatch|Orlando Bloom"
"567","The Hobbit: The Battle of the Five Armies","2014","Blu-ray","7333018003415","tt2310332","164","Peter Jackson","true","https://image.tmdb.org/t/p/w300/xT98tLqatZPQApyRmlPL12LtiWp.jpg","","Action|Adventure|Fantasy","","Hobbitten: Femhæreslaget","Ian McKellen|Martin Freeman|Richard Armitage|Orlando Bloom|Evangeline Lilly"
"568","Alice i eventyrland","2010","Blu-ray","8717418233679","tt1014759","108","Tim Burton","true","https://image.tmdb.org/t/p/w300/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg","","Family|Fantasy|Adventure","","Alice i Eventyrland","Mia Wasikowska|Johnny Depp|Anne Hathaway|Helena Bonham Carter|Crispin Glover"
"569","Insidious","2010","Blu-ray","5704001218604","tt1591095","0","James Wan","false","https://image.tmdb.org/t/p/w300/1egpmVXuXed58TH2UOnX1nATTrf.jpg","","Horror|Thriller","","Insidious","Patrick Wilson|Rose Byrne|Lin Shaye|Ty Simpkins|Barbara Hershey"
"570","A Nightmare on Elm Street Collection","1900","DVD","5051895079515","tt0000000","600","","true","","","","true","",""
"571","Freddy's Dead: The Final Nightmare","1991","DVD","000000000000","tt0101917","107","Rachel Talalay","false","https://image.tmdb.org/t/p/w300/e4qh58n2WaG4Gyh9VhjOUeN9Mhv.jpg","A Nightmare on Elm Street Collection","Horror|Thriller","","Morderisk mareridt 6 - Freddy's Dead: The Final Nightmare","Lisa Zane|Robert Englund|Shon Greenblatt|Lezlie Deane|Yaphet Kotto"
"572","A Nightmare on Elm Street Part 2: Freddy's Revenge","1985","DVD","000000000000","tt0089686","81","Jack Sholder","false","https://image.tmdb.org/t/p/w300/53kxYw0G3o55yJ23K7s7KMaOyAM.jpg","A Nightmare on Elm Street Collection","Horror","","Morderisk mareridt 2","Mark Patton|Robert Englund|Kim Myers|Robert Rusler|Clu Gulager"
"573","A Nightmare on Elm Street 3: Dream Warriors","1987","DVD","000000000000","tt0093629","96","Chuck Russell","false","https://image.tmdb.org/t/p/w300/qbtZewU6EGvxi8yFVzwZ31NijLX.jpg","A Nightmare on Elm Street Collection","Horror|Thriller|Fantasy","","Morderisk mareridt 3","Patricia Arquette|Heather Langenkamp|Robert Englund|Craig Wasson|Laurence Fishburne"
"574","A Nightmare on Elm Street","1984","DVD","000000000000","tt0087800","87","Wes Craven","true","https://image.tmdb.org/t/p/w300/wGTpGGRMZmyFCcrY2YoxVTIBlli.jpg","A Nightmare on Elm Street Collection","Horror","","Morderisk mareridt","Heather Langenkamp|Johnny Depp|Robert Englund|Amanda Wyss|Jsu Garcia"
"575","A Nightmare on Elm Street: The Dream Childd","1989","DVD","000000000000","tt0097981","85","Stephen Hopkins","false","https://image.tmdb.org/t/p/w300/kizvpgXQfrAgN8FhOd87LbKk6kO.jpg","A Nightmare on Elm Street Collection","Horror|Thriller","","Freddys sidste mareridt","Lisa Wilcox|Robert Englund|Erika Anderson|Valorie Armstrong|Michael Ashton"
"576","Wes Craven`s New Nightmare","1994","DVD","000000000000","tt0111686","107","Wes Craven","false","https://image.tmdb.org/t/p/w300/q5BWxfL1x34nyYSvA3Qo5odleGW.jpg","A Nightmare on Elm Street Collection","Horror|Mystery|Fantasy","","Morderisk mareridt 7 - Wes Craven's: New Nightmare","Heather Langenkamp|Robert Englund|Miko Hughes|Wes Craven|David Newsom"
